date,region_id,type_id,average,lowest,highest,volume,order_count
2016-10-02,10000001,20,175,175,175,39353,3
2016-10-02,10000001,34,4.66,4.66,4.66,19054261,73
2016-10-02,10000001,35,7.11,7.11,7.11,2081064,50
2016-10-02,10000001,36,56.16,56.16,56.16,881141,41
2016-10-02,10000001,37,68.06,68.06,68.06,216858,37
2016-10-02,10000001,38,303.04,303.04,303.04,45644,31
2016-10-02,10000001,39,1399,1399,1399,71698,22
2016-10-02,10000001,40,1699,1699,1699,19650,21
2016-10-02,10000001,45,39,39,39,10,1
2016-10-02,10000001,178,10.5,10.5,10.5,4000,1
2016-10-02,10000001,181,18,18,18,200,1
2016-10-02,10000001,185,19,19,27.5,20099,3
2016-10-02,10000001,189,1.43,1.43,1.43,5472,1
2016-10-02,10000001,190,80,80,80,500,1
2016-10-02,10000001,191,81.13,81.13,81.13,10000,1
2016-10-02,10000001,193,1.72,1.72,1.72,2400,1
2016-10-02,10000001,207,88.29,88.29,88.29,2000,1
2016-10-02,10000001,210,19,19,19,1,1
2016-10-02,10000001,212,20,20,20,10227,4
2016-10-02,10000001,213,9,9,9,1500,1
2016-10-02,10000001,215,1,1,1,242,3
2016-10-02,10000001,219,1,1,1,100,1
2016-10-02,10000001,221,1.08,1.08,1.08,100,1
2016-10-02,10000001,222,1.02,1.02,1.02,2121,1
2016-10-02,10000001,228,1,1,1,7,1
2016-10-02,10000001,234,160,160,160,8000,1
2016-10-02,10000001,240,1437.5,1437.5,1437.5,3,1
2016-10-02,10000001,241,638.67,10.67,1400,6,5
2016-10-02,10000001,242,9758.27,1895.6,15000.05,5,3
2016-10-02,10000001,245,2938.59,201.75,7500,8,6
2016-10-02,10000001,246,15.67,15.67,15.67,1,1
2016-10-02,10000001,253,8.37,8.37,8.37,1,1
2016-10-02,10000001,256,1000.2,1000.2,1000.2,1,1
2016-10-02,10000001,261,124000,124000,124000,42,2
2016-10-02,10000001,262,148000,148000,148000,36,1
2016-10-02,10000001,377,150.11,150.11,150.11,1,1
2016-10-02,10000001,380,599999.98,599999.98,599999.98,1,1
2016-10-02,10000001,399,33800,33800,33800,1,1
2016-10-02,10000001,400,589999.49,589999,589999.98,2,2
2016-10-02,10000001,434,156666.67,110000,250000.01,3,3
2016-10-02,10000001,438,2899999.99,2899999.99,2899999.99,1,1
2016-10-02,10000001,439,38933.26,35899.89,45000,3,3
2016-10-02,10000001,442,67500,50000,85000,2,2
2016-10-02,10000001,448,1950000,1950000,1950000,1,1
2016-10-02,10000001,450,100000,100000,100000,3,1
2016-10-02,10000001,482,1199999.98,1199999.98,1199999.98,2,1
2016-10-02,10000001,483,17900,17900,17900,2,2
2016-10-02,10000001,485,78000.06,78000.06,78000.06,3,1
2016-10-02,10000001,519,1060000,1060000,1060000,3,1
2016-10-02,10000001,523,38000,38000,38000,2,2
2016-10-02,10000001,526,130000,130000,130000,1,1
2016-10-02,10000001,527,1401999.97,1374999.96,1510000.02,5,5
2016-10-02,10000001,578,167069.28,150369.99,199187.5,7,6
2016-10-02,10000001,582,500000.01,500000.01,500000.01,1,1
2016-10-02,10000001,583,320000,320000,320000,1,1
2016-10-02,10000001,586,383333,59999,545000,3,3
2016-10-02,10000001,588,100,100,100,1,1
2016-10-02,10000001,589,590000,590000,590000,1,1
2016-10-02,10000001,593,398999.96,398999.96,398999.96,1,1
2016-10-02,10000001,597,975000,975000,975000,1,1
2016-10-02,10000001,601,100,100,100,1,1
2016-10-02,10000001,605,2048333.33,572500,5000000,3,3
2016-10-02,10000001,606,545,100,1880,4,4
2016-10-02,10000001,608,295000,295000,295000,1,1
2016-10-02,10000001,620,12575899.89,12575899.89,12575899.89,1,1
2016-10-02,10000001,626,14510000.02,14510000.02,14510000.02,2,2
2016-10-02,10000001,633,12899899.89,12899899.89,12899899.89,1,1
2016-10-02,10000001,649,2380000,2380000,2380000,1,1
2016-10-02,10000001,650,2250000,2250000,2250000,1,1
2016-10-02,10000001,652,2850000,2850000,2850000,1,1
2016-10-02,10000001,653,2090000,2090000,2090000,2,2
2016-10-02,10000001,654,1831197.8,1155989,2000000,5,2
2016-10-02,10000001,655,1800000,1800000,1800000,2,2
2016-10-02,10000001,656,2160000,2000000,2200000,5,3
2016-10-02,10000001,657,2733333.33,2200000,3000000,3,3
2016-10-02,10000001,672,41166.67,35000,60000,6,6
2016-10-02,10000001,879,60000,60000,60000,1,1
2016-10-02,10000001,1183,799999.99,799999.99,799999.99,1,1
2016-10-02,10000001,1201,35000,35000,35000,5,1
2016-10-02,10000001,1224,38.01,38.01,38.01,388123,7
2016-10-02,10000001,1226,1,1,1,53234,3
2016-10-02,10000001,1227,110,110,110,34000,2
2016-10-02,10000001,1228,21,21,21,88327,6
2016-10-02,10000001,1230,13.98,13.98,13.98,4000,4
2016-10-02,10000001,1236,794347.81,699999.98,899999.99,23,8
2016-10-02,10000001,1244,61500,61500,61500,2,2
2016-10-02,10000001,1248,999999.98,999999.98,999999.98,2,2
2016-10-02,10000001,1306,393333.32,389999.98,399999.99,3,2
2016-10-02,10000001,1317,15333.33,7000,22000,9,2
2016-10-02,10000001,1319,845013.54,666666.66,1045891,57,19
2016-10-02,10000001,1335,1749981.75,999999,1999976,4,2
2016-10-02,10000001,1353,25000,25000,25000,1,1
2016-10-02,10000001,1355,899999.99,899999.99,899999.99,1,1
2016-10-02,10000001,1403,20000,20000,20000,2,2
2016-10-02,10000001,1405,888974,877323,1070000.02,16,7
2016-10-02,10000001,1447,1000000,1000000,1000000,12,4
2016-10-02,10000001,1541,1099999.99,1099999.99,1099999.99,1,1
2016-10-02,10000001,1808,60000,60000,60000,1,1
2016-10-02,10000001,1875,90.9,90.9,90.9,13,2
2016-10-02,10000001,1877,1487500,1475000,1500000,12,2
2016-10-02,10000001,1952,1277775.93,1111103.72,1300000,4,3
2016-10-02,10000001,1969,2500000,2500000,2500000,9,1
2016-10-02,10000001,1978,1249000,1249000,1249000,1,1
2016-10-02,10000001,2006,14520000.02,14520000.02,14520000.02,1,1
2016-10-02,10000001,2024,2000000.01,2000000.01,2000000.01,1,1
2016-10-02,10000001,2032,778333.33,624999.99,850000,6,5
2016-10-02,10000001,2046,39983.26,19950,49999.89,3,3
2016-10-02,10000001,2048,536117.07,59050,668888.5,14,12
2016-10-02,10000001,2109,1699999.99,1699999.99,1699999.99,4,1
2016-10-02,10000001,2173,30818.18,30000,39000,11,2
2016-10-02,10000001,2175,1415000.06,1399000.07,1495000.02,6,3
2016-10-02,10000001,2183,25301.45,20000,36000,37,4
2016-10-02,10000001,2185,1149999.65,900000,1499999,23,4
2016-10-02,10000001,2195,2500000,2500000,2500000,2,1
2016-10-02,10000001,2203,8376.64,4800.01,49999,47,6
2016-10-02,10000001,2205,516129.02,499999.99,549999.99,31,4
2016-10-02,10000001,2254,243000.06,243000.06,243000.06,1,1
2016-10-02,10000001,2281,2005583.2,179000,2499999.99,20,14
2016-10-02,10000001,2299,1700000,1700000,1700000,1,1
2016-10-02,10000001,2301,2283999.99,2090000,2300000,7,6
2016-10-02,10000001,2303,2173333.33,2100000,2209999.99,3,2
2016-10-02,10000001,2333,999999,999999,999999,1,1
2016-10-02,10000001,2364,988885,988885,988885,2,1
2016-10-02,10000001,2406,1499000,1499000,1499000,9,4
2016-10-02,10000001,2410,1500000,1500000,1500000,6,2
2016-10-02,10000001,2454,59.03,59.03,59.03,542,13
2016-10-02,10000001,2456,420471.88,389000,500000,36,8
2016-10-02,10000001,2464,3980.39,3000,4000,51,2
2016-10-02,10000001,2466,395000,395000,395000,10,1
2016-10-02,10000001,2478,1750000,1750000,1750000,3,2
2016-10-02,10000001,2486,7100,6000,9000,10,4
2016-10-02,10000001,2487,1200000,1200000,1200000,1,1
2016-10-02,10000001,2488,521808.34,499999.97,539998.99,47,11
2016-10-02,10000001,2495,799000,799000,799000,9,4
2016-10-02,10000001,2505,598000,598000,598000,9,4
2016-10-02,10000001,2508,338,338,338,48,3
2016-10-02,10000001,2514,5,5,5,700,2
2016-10-02,10000001,2524,243000.06,243000.06,243000.06,5,1
2016-10-02,10000001,2531,965000.02,965000.02,965000.02,1,1
2016-10-02,10000001,2534,234400.05,200000,243000.06,5,3
2016-10-02,10000001,2550,243000.06,243000.06,243000.06,2,1
2016-10-02,10000001,2553,1197000,999999.98,1295500.01,3,3
2016-10-02,10000001,2605,396000,320000,440000,15,9
2016-10-02,10000001,2613,355.02,355.02,355.02,1000,1
2016-10-02,10000001,2629,521.02,521.02,521.02,59000,3
2016-10-02,10000001,2873,834285.72,799999.98,880000.05,7,3
2016-10-02,10000001,2876,3750000,3750000,3750000,1,1
2016-10-02,10000001,2881,952000.05,952000.05,952000.05,3,1
2016-10-02,10000001,2929,3988999,3988999,3988999,7,1
2016-10-02,10000001,2961,6800000.01,6800000.01,6800000.01,8,2
2016-10-02,10000001,2969,4600000.04,4600000.04,4600000.04,8,1
2016-10-02,10000001,2998,70224001.78,70224001.78,70224001.78,1,1
2016-10-02,10000001,3082,2299999.99,2299999.99,2299999.99,1,1
2016-10-02,10000001,3162,750000,750000,750000,4,1
2016-10-02,10000001,3170,998000.02,998000.02,998000.02,3,1
2016-10-02,10000001,3178,999999.99,999999.99,999999.99,3,1
2016-10-02,10000001,3242,111111,111111,111111,1,1
2016-10-02,10000001,3244,1599998.94,1599998.94,1599998.94,1,1
2016-10-02,10000001,3256,6499999.43,6499999,6500000,7,7
2016-10-02,10000001,3297,20000,20000,20000,3,2
2016-10-02,10000001,3302,199000,199000,199000,1,1
2016-10-02,10000001,3303,49000,49000,49000,1,1
2016-10-02,10000001,3304,118000,118000,118000,1,1
2016-10-02,10000001,3305,469000,469000,469000,1,1
2016-10-02,10000001,3307,4499000,4499000,4499000,1,1
2016-10-02,10000001,3310,299000,299000,299000,1,1
2016-10-02,10000001,3320,50000,50000,50000,1,1
2016-10-02,10000001,3332,699000,699000,699000,2,1
2016-10-02,10000001,3333,799000,799000,799000,3,2
2016-10-02,10000001,3334,599000.09,599000.09,599000.09,1,1
2016-10-02,10000001,3335,699000,699000,699000,1,1
2016-10-02,10000001,3336,5699000,5699000,5699000,1,1
2016-10-02,10000001,3359,699000,699000,699000,1,1
2016-10-02,10000001,3387,155000.09,155000.09,155000.09,1,1
2016-10-02,10000001,3410,1199000,1199000,1199000,1,1
2016-10-02,10000001,3420,1199000,1199000,1199000,1,1
2016-10-02,10000001,3421,349000,349000,349000,1,1
2016-10-02,10000001,3422,499000,499000,499000,1,1
2016-10-02,10000001,3423,1079667.25,699000,1270000.87,3,3
2016-10-02,10000001,3433,375416.74,375416.74,375416.74,1,1
2016-10-02,10000001,3435,50000,50000,50000,1,1
2016-10-02,10000001,3438,149000,149000,149000,2,2
2016-10-02,10000001,3439,670000.87,670000.87,670000.87,1,1
2016-10-02,10000001,3441,780000.87,780000.87,780000.87,2,2
