date,region_id,type_id,average,lowest,highest,volume,order_count
2017-11-25,10000001,20,393,393,393,36303,6
2017-11-25,10000001,34,3.8,3.2,4.25,133119905,47
2017-11-25,10000001,35,3.49,3.49,3.49,336107015,26
2017-11-25,10000001,36,60,53.02,60,3169948,21
2017-11-25,10000001,37,44.36,44.36,44.36,7724037,16
2017-11-25,10000001,38,309,309,309,545058,18
2017-11-25,10000001,39,1596.43,1596.43,1596.43,83680,11
2017-11-25,10000001,40,1280,1280,1280,73407,13
2017-11-25,10000001,183,24,24,24,1800,1
2017-11-25,10000001,184,15.5,15.5,15.5,1900,2
2017-11-25,10000001,185,21.45,21.45,21.45,7000,2
2017-11-25,10000001,188,26.5,26.5,26.5,16000,1
2017-11-25,10000001,193,2.01,2.01,2.01,9976,1
2017-11-25,10000001,199,3.01,3.01,3.01,100,1
2017-11-25,10000001,202,300,300,300,2000,1
2017-11-25,10000001,203,235,235,235,2000,1
2017-11-25,10000001,204,190,190,190,2000,1
2017-11-25,10000001,206,39,39,39,30000,1
2017-11-25,10000001,207,55,55,55,15000,1
2017-11-25,10000001,208,68,68,68,15000,1
2017-11-25,10000001,209,69,69,69,800,1
2017-11-25,10000001,210,0.01,0.01,0.01,300,3
2017-11-25,10000001,211,10.1,10.1,10.1,10300,3
2017-11-25,10000001,212,16,16,16,800,1
2017-11-25,10000001,213,0.01,0.01,0.01,400,2
2017-11-25,10000001,219,10.3,10.3,10.3,1000,1
2017-11-25,10000001,221,14.5,14.5,14.5,1100,2
2017-11-25,10000001,222,16.5,16.5,16.5,712243,6
2017-11-25,10000001,227,60,60,60,5000,1
2017-11-25,10000001,229,55,55,55,100,1
2017-11-25,10000001,230,70,70,70,57929,7
2017-11-25,10000001,238,170,170,170,8014,2
2017-11-25,10000001,239,1560,10,2180,7,2
2017-11-25,10000001,240,100.91,100.91,100.91,3,2
2017-11-25,10000001,242,1.94,1.94,1.94,4,3
2017-11-25,10000001,243,1.14,1.14,1.14,10,4
2017-11-25,10000001,244,1.02,1.02,1.02,4,3
2017-11-25,10000001,245,1.62,1.62,1.62,2,2
2017-11-25,10000001,246,0.34,0.34,0.34,3,1
2017-11-25,10000001,250,3000.01,3000.01,3000.01,2,1
2017-11-25,10000001,251,5578.43,49,6500,7,2
